,X1,Provider Name,DBA Name,State,Census Block FIPS Code,Technology Code,Consumer,Max Advertised Downstream Speed (mbps),Max Advertised Upstream Speed (mbps),Business
1045,1045,"ViaSat, Inc.",Viasat Inc,FL,120710403036010,60,1,35,3,1
1046,1046,"ViaSat, Inc.",Viasat Inc,MO,291833111482006,60,1,100,3,1
1047,1047,"BellSouth Telecommunications, Inc.",AT&T Kentucky,KY,211739203011013,50,1,1000,1000,0
1048,1048,"NEIT Services, LLC",NEIT Services LLC,IA,191919505002058,70,1,9,1.5,1
1049,1049,GCI Communication Corp.,GCI Communication Corp.,FL,120190302011081,60,0,0,0,1
1050,1050,Modern Cooperative Telephone Company Inc.,Modern Cooperative Telephone Company,IA,191070801003009,20,1,2,2,1
1051,1051,"HNS License Sub, LLC",HughesNet,TX,484717906004004,60,1,25,3,1
1052,1052,"ViaSat, Inc.",Viasat Inc,NE,311379672004066,60,1,35,3,1
1053,1053,"Knology of Alabama, Inc.",WOW,SC,450190020053006,42,1,1000,50,0
1054,1054,New Hope Telephone Cooperative,New Hope Telephone Cooperative,VA,510150704001075,10,1,15,1,1
1055,1055,Mediacom California LLC,Mediacom California LLC,CA,060330008022003,43,1,1000,50,1
1056,1056,GCI Communication Corp.,GCI Communication Corp.,MT,300010001002436,60,0,0,0,1
1057,1057,"HNS License Sub, LLC",HughesNet,OR,410170016003015,60,1,25,3,1
1058,1058,"VSAT Systems, LLC",Skycasters,CO,080350144041014,60,1,2,1.3,1
1059,1059,"HNS License Sub, LLC",HughesNet,MD,240054410002008,60,1,25,3,1
1060,1060,"BellSouth Telecommunications, Inc.",AT&T Louisiana,LA,220430202002027,70,1,10,1,0
1061,1061,GCI Communication Corp.,GCI Communication Corp.,IN,181410113012017,60,0,0,0,1
1062,1062,"VSAT Systems, LLC",Skycasters,OH,390319611003081,60,1,2,1.3,1
1063,1063,"Comporium, Inc.",Comporium,SC,450910615011035,42,1,150,5,1
1064,1064,Pocahontas Fiber Network,Pocahontas Fiber Network,IA,191517802001287,50,1,50,50,1
1065,1065,"ViaSat, Inc.",Viasat Inc,OK,400759642003198,60,1,35,3,1
1066,1066,"HNS License Sub, LLC",HughesNet,KY,210830207001054,60,1,25,3,1
1067,1067,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,TX,481410103463017,10,1,1.5,0.128,0
1068,1068,"VSAT Systems, LLC",Skycasters,KS,200895762002143,60,1,2,1.3,1
1069,1069,"Mercury Wireless Kansas, LLC","Mercury Wireless Kansas, LLC",KS,200450012023021,70,1,30,6,1
1070,1070,GCI Communication Corp.,GCI Communication Corp.,NY,361190109023018,60,0,0,0,1
1071,1071,"HNS License Sub, LLC",HughesNet,MD,240178507062017,60,1,25,3,1
1072,1072,"ViaSat, Inc.",Viasat Inc,UT,490170004001511,60,1,35,3,1
1073,1073,"CenturyLink, Inc.",CenturyLink,NC,370610905012006,12,1,3,0.512,1
1074,1074,GCI Communication Corp.,GCI Communication Corp.,NY,360271904021005,60,0,0,0,1
1075,1075,GCI Communication Corp.,GCI Communication Corp.,ID,160270219032231,60,0,0,0,1
1076,1076,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,KS,200450009014009,10,1,6,0.512,0
1077,1077,Indiana Bell Telephone Company,AT&T Indiana,IN,181079567002002,10,1,6,0.512,0
1078,1078,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,PA,420619503001037,43,1,987,35,1
1079,1079,GCI Communication Corp.,GCI Communication Corp.,WY,560019627002142,60,0,0,0,1
1080,1080,AT&T California,AT&T California,CA,060014087001014,50,1,1000,1000,0
1081,1081,"VSAT Systems, LLC",Skycasters,OH,390998126031021,60,1,2,1.3,1
1082,1082,GCI Communication Corp.,GCI Communication Corp.,CA,060730204012053,60,0,0,0,1
1083,1083,Michigan Bell Telephone Company,AT&T Michigan,MI,261251925001011,11,1,18,0.768,0
1084,1084,GCI Communication Corp.,GCI Communication Corp.,MI,261099602001183,60,0,0,0,1
1085,1085,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,WV,540810014004013,70,1,2,2,0
1086,1086,"TMN, Inc",Cirra Networks,TX,484391065122011,70,1,50,10,1
1087,1087,"HNS License Sub, LLC",HughesNet,TX,484999504002121,60,1,25,3,1
1088,1088,"ViaSat, Inc.",Viasat Inc,CA,060710104212078,60,1,100,3,1
1089,1089,"Broadband VI, LLC",Broadband VI,VI,780309601003008,70,1,25,5,1
1090,1090,"King Street Wireless, L.P.",King Street Wireless L.P.,IA,191799609002013,70,1,10,2,0
1091,1091,"ViaSat, Inc.",Viasat Inc,TX,480050012001013,60,1,100,3,1
1092,1092,"ViaSat, Inc.",Viasat Inc,MT,300630014001334,60,1,100,3,1
1093,1093,"VSAT Systems, LLC",Skycasters,ND,380899639003019,60,1,2,1.3,1
1094,1094,GCI Communication Corp.,GCI Communication Corp.,KS,200079681001130,60,0,0,0,1
1095,1095,GCI Communication Corp.,GCI Communication Corp.,IL,170978616092002,60,0,0,0,1
1096,1096,Frontier Communications Corporation,Frontier Communications Corporation,CA,060650432202012,50,1,115,115,1
1097,1097,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,OR,410290028001022,70,1,2,2,0
1098,1098,"ViaSat, Inc.",Viasat Inc,NE,311119599005007,60,1,35,3,1
1099,1099,GCI Communication Corp.,GCI Communication Corp.,OK,401091088023002,60,0,0,0,1
1100,1100,"VSAT Systems, LLC",Skycasters,TX,483319501001176,60,1,2,1.3,1
1101,1101,Frontier Communications Corporation,Frontier Communications Corporation,WI,550859714001064,11,1,18,1,1
1102,1102,"BEH Communications, LLC",BEHCommunications,UT,490070006003048,70,1,10,3,0
1103,1103,"ViaSat, Inc.",Viasat Inc,CA,060250110006066,60,1,100,3,1
1104,1104,"Cox Communications, Inc",Cox Communications,NV,320030053431029,43,1,1000,35,1
1105,1105,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,IL,170938905001026,43,1,987,35,1
1106,1106,CSC Holdings LLC,Cablevision,NY,360595189006030,50,1,1000,1000,1
1107,1107,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,OK,400874004001115,70,1,2,2,0
1108,1108,Suddenlink Communications,Suddenlink Communications,MO,292090905001097,42,1,50,5,1
1109,1109,"HNS License Sub, LLC",HughesNet,NM,350119601002529,60,1,25,3,1
1110,1110,"ViaSat, Inc.",Viasat Inc,IL,171670039022049,60,1,35,3,1
1111,1111,"ViaSat, Inc.",Viasat Inc,ME,230039507005058,60,1,35,3,1
1112,1112,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,FL,120110305002030,43,1,987,35,1
1113,1113,"ViaSat, Inc.",Viasat Inc,MT,300530001001914,60,1,35,3,1
1114,1114,"VSAT Systems, LLC",Skycasters,TX,480850307023041,60,1,2,1.3,1
1115,1115,GCI Communication Corp.,GCI Communication Corp.,GA,131210108002007,60,0,0,0,1
1116,1116,"VSAT Systems, LLC",Skycasters,IL,170318221021004,60,1,2,1.3,1
1117,1117,"VSAT Systems, LLC",Skycasters,SC,450439203022086,60,1,2,1.3,1
1118,1118,"King Street Wireless, L.P.",King Street Wireless L.P.,IL,170499506001121,70,1,10,2,0
1119,1119,"HNS License Sub, LLC",HughesNet,TX,484479503002311,60,1,25,3,1
1120,1120,GCI Communication Corp.,GCI Communication Corp.,TN,471339501001010,60,0,0,0,1
1121,1121,GCI Communication Corp.,GCI Communication Corp.,NM,350210001001245,60,0,0,0,1
1122,1122,"VSAT Systems, LLC",Skycasters,MN,271190204001025,60,1,2,1.3,1
1123,1123,"VSAT Systems, LLC",Skycasters,MN,270017704001076,60,1,2,1.3,1
1124,1124,"CenturyLink, Inc.",CenturyLink,OR,410170007001018,11,1,1.5,0.896,1
1125,1125,"ViaSat, Inc.",Viasat Inc,LA,220330051002065,60,1,100,3,1
1126,1126,"Charter Communications, Inc.",Charter Communications Inc,TN,470110111004021,43,1,940,35,1
1127,1127,"VSAT Systems, LLC",Skycasters,TX,483159502002094,60,1,2,1.3,1
1128,1128,"HNS License Sub, LLC",HughesNet,AZ,040190044251021,60,1,25,3,1
1129,1129,"HNS License Sub, LLC",HughesNet,CO,080410051094004,60,1,25,3,1
1130,1130,"VSAT Systems, LLC",Skycasters,MI,260050305004046,60,1,2,1.3,1
1131,1131,Midcontinent Communications,Midcontinent Communications,SD,460830101012028,40,1,1000,20,1
1132,1132,"VSAT Systems, LLC",Skycasters,IN,180659761001128,60,1,2,1.3,1
1133,1133,GCI Communication Corp.,GCI Communication Corp.,CA,060014365001014,60,0,0,0,1
1134,1134,GCI Communication Corp.,GCI Communication Corp.,NC,371739603012099,60,0,0,0,1
1135,1135,"VSAT Systems, LLC",Skycasters,OH,390779161002106,60,1,2,1.3,1
1136,1136,"VSAT Systems, LLC",Skycasters,HI,150010213001023,60,1,2,1.3,1
1137,1137,GCI Communication Corp.,GCI Communication Corp.,MS,280539501002039,60,0,0,0,1
1138,1138,Mark Twain Communications Company,Mark Twain Communications Company,MO,290459502002043,70,1,40,4,1
1139,1139,"HNS License Sub, LLC",HughesNet,OK,400510008004041,60,1,25,3,1
1140,1140,"HNS License Sub, LLC",HughesNet,IA,191799604003050,60,1,25,3,1
1141,1141,"VSAT Systems, LLC",Skycasters,FL,120150302004006,60,1,2,1.3,1
1142,1142,"Charter Communications, Inc.",Charter Communications Inc,FL,120570116032008,43,1,940,35,1
1143,1143,"CenturyLink, Inc.",CenturyLink,AZ,040134202082021,50,1,40,5,1
1144,1144,GCI Communication Corp.,GCI Communication Corp.,NE,310659639005203,60,0,0,0,1
1145,1145,JMZ CORPORATION,KwiKom Communications,KS,200039536003045,70,1,25,25,1
1146,1146,Verizon New York Inc.,Verizon New York Inc.,NY,361190073001029,50,1,940,880,1
1147,1147,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,VA,511498505011063,43,1,987,35,1
1148,1148,"ViaSat, Inc.",Viasat Inc,CA,060710103002363,60,1,100,3,1
1149,1149,"VSAT Systems, LLC",Skycasters,IL,170579529001150,60,1,2,1.3,1
1150,1150,"VSAT Systems, LLC",Skycasters,AR,050754702003097,60,1,2,1.3,1
1151,1151,GCI Communication Corp.,GCI Communication Corp.,TN,470370172002021,60,0,0,0,1
1152,1152,PocketiNet Communications Inc.,"PocketiNet Communications, Inc.",WA,530719201002024,70,1,10,3,1
1153,1153,"HNS License Sub, LLC",HughesNet,TX,484391115262003,60,1,25,3,1
1154,1154,Frontier Communications Corporation,Frontier Communications Corporation,NY,361231503001065,10,1,6,1,1
1155,1155,"HNS License Sub, LLC",HughesNet,IA,190019601002138,60,1,25,3,1
1156,1156,"ViaSat, Inc.",Viasat Inc,TN,471490423001145,60,1,100,3,1
1157,1157,"BelWave Communications, Inc.",BelWave Communications,TX,484391002011009,70,0,0,0,1
1158,1158,"HNS License Sub, LLC",HughesNet,ID,160199715001442,60,1,25,3,1
1159,1159,"ViaSat, Inc.",Viasat Inc,IL,170259721001058,60,1,35,3,1
1160,1160,"ViaSat, Inc.",Viasat Inc,IL,170219587003117,60,1,100,3,1
1161,1161,"HNS License Sub, LLC",HughesNet,KS,200999503001035,60,1,25,3,1
1162,1162,GCI Communication Corp.,GCI Communication Corp.,CA,060490003002278,60,0,0,0,1
1163,1163,"ViaSat, Inc.",Viasat Inc,NC,371899206011038,60,1,100,3,1
1164,1164,"VPNet, Inc.","VPNet, Inc.",PR,721117308001123,70,1,50,5,1
1165,1165,"VSAT Systems, LLC",Skycasters,IL,170978648011042,60,1,2,1.3,1
1166,1166,"ViaSat, Inc.",Viasat Inc,TN,471190106001002,60,1,100,3,1
1167,1167,"ViaSat, Inc.",Viasat Inc,CO,081230014101001,60,1,35,3,1
1168,1168,"Charter Communications, Inc.",Charter Communications Inc,PA,420850324003031,43,1,940,35,1
1169,1169,"ViaSat, Inc.",Viasat Inc,OK,400310023012042,60,1,35,3,1
1170,1170,"HNS License Sub, LLC",HughesNet,TX,482211601001053,60,1,25,3,1
1171,1171,"BelWave Communications, Inc.",BelWave Communications,TX,481130202001048,70,0,0,0,1
1172,1172,"United Wireless Communications, Inc.",United Wireless Communications,KS,201759660002055,70,1,10,10,1
1173,1173,"Charter Communications, Inc.",Charter Communications Inc,TX,484391139201019,43,1,940,35,1
1174,1174,Illinois Bell Telephone Company,AT&T Illinois,IL,171830104001057,70,1,10,1,0
1175,1175,Frontier Communications Corporation,Frontier Communications Corporation,IL,171635043022035,10,1,6,1,1
1176,1176,"Wisconsin Bell, Inc.",AT&T Wisconsin,WI,550279618002044,70,1,10,1,0
1177,1177,Verizon New York Inc.,Verizon New York Inc.,NY,360470007001003,10,1,10,1,1
1178,1178,GCI Communication Corp.,GCI Communication Corp.,MN,270074504002074,60,0,0,0,1
1179,1179,"HNS License Sub, LLC",HughesNet,MO,290614702001043,60,1,25,3,1
1180,1180,GCI Communication Corp.,GCI Communication Corp.,TX,482659603023034,60,0,0,0,1
1181,1181,GCI Communication Corp.,GCI Communication Corp.,WI,550699604001107,60,0,0,0,1
1182,1182,"ViaSat, Inc.",Viasat Inc,NY,360191020001029,60,1,100,3,1
1183,1183,"Charter Communications, Inc.",Charter Communications Inc,CA,060379200342021,43,1,940,35,1
1184,1184,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,MN,270530202003012,43,1,987,35,1
1185,1185,"ViaSat, Inc.",Viasat Inc,MO,290099602004145,60,1,35,3,1
1186,1186,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,NJ,340076110005005,43,1,987,35,1
1187,1187,Verizon Pennsylvania LLC,Verizon Pennsylvania LLC,PA,420410102041005,50,1,940,880,1
1188,1188,"HNS License Sub, LLC",HughesNet,OH,390830074003126,60,1,25,3,1
1189,1189,SOS Communications LLC,SOS Communications,TX,484910203201030,70,1,20,20,1
1190,1190,AT&T California,AT&T California,CA,060374625001019,10,1,0.768,0.128,0
1191,1191,"HNS License Sub, LLC",HughesNet,MS,281339501005076,60,1,25,3,1
1192,1192,The Ohio Bell Telephone Company,AT&T Ohio,OH,390490106021012,11,1,18,0.768,0
1193,1193,"Vyve Broadband A, LLC",Vyve Broadband,GA,130690106003069,43,1,1000,15,1
1194,1194,"HNS License Sub, LLC",HughesNet,NC,370210024012004,60,1,25,3,1
1195,1195,"HNS License Sub, LLC",HughesNet,NE,310419719002021,60,1,25,3,1
1196,1196,"ViaSat, Inc.",Viasat Inc,GA,130670301012024,60,1,100,3,1
1197,1197,"King Street Wireless, L.P.",King Street Wireless L.P.,OK,401519544002395,70,1,10,2,0
1198,1198,Indiana Bell Telephone Company,AT&T Indiana,IN,180939504002000,12,1,50,10,0
1199,1199,"ViaSat, Inc.",Viasat Inc,TX,480090203001091,60,1,100,3,1
1200,1200,"VSAT Systems, LLC",Skycasters,CA,060470021001388,60,1,2,1.3,1
1201,1201,"Hamilton.net, Inc.",Hamilton.net Inc,NE,310359622002031,70,1,25,1.5,1
1202,1202,GCI Communication Corp.,GCI Communication Corp.,SC,450190020062017,60,0,0,0,1
1203,1203,"VSAT Systems, LLC",Skycasters,KS,200739656001632,60,1,2,1.3,1
1204,1204,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,TX,483090037074000,10,1,6,0.512,0
1205,1205,Frontier Communications Corporation,Frontier Communications Corporation,WI,550150202004107,12,1,45,3,1
1206,1206,Frontier Communications Corporation,Frontier Communications Corporation,NY,360510312003025,12,1,9,1,1
1207,1207,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,MD,245102602014009,43,1,987,35,1
1208,1208,"HNS License Sub, LLC",HughesNet,NV,320030034155016,60,1,25,3,1
1209,1209,"HNS License Sub, LLC",HughesNet,MO,290854705003075,60,1,25,3,1
1210,1210,"Metro Fibernet, LLC",Metronet,IN,180816110003014,50,1,1000,250,1
1211,1211,"ViaSat, Inc.",Viasat Inc,IN,180910418001091,60,1,100,3,1
1212,1212,GCI Communication Corp.,GCI Communication Corp.,OK,401499649002303,60,0,0,0,1
1213,1213,"BellSouth Telecommunications, Inc.",AT&T Mississippi,MS,281419503001190,10,1,6,0.512,0
1214,1214,"ViaSat, Inc.",Viasat Inc,WA,530530733023009,60,1,35,3,1
1215,1215,GCI Communication Corp.,GCI Communication Corp.,GA,131030302021022,60,0,0,0,1
1216,1216,JMZ CORPORATION,KwiKom Communications,KS,200450016002030,70,1,25,5,1
1217,1217,"VSAT Systems, LLC",Skycasters,ND,380239545001291,60,1,2,1.3,1
1218,1218,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,FL,120050023002070,43,1,987,35,1
1219,1219,"BellSouth Telecommunications, Inc.",AT&T North Carolina,NC,370010206013023,11,1,18,0.768,0
1220,1220,GCI Communication Corp.,GCI Communication Corp.,SC,450790113017059,60,0,0,0,1
1221,1221,"ViaSat, Inc.",Viasat Inc,WA,530330316031020,60,1,35,3,1
1222,1222,GCI Communication Corp.,GCI Communication Corp.,NM,350430107233435,60,0,0,0,1
1223,1223,"VSAT Systems, LLC",Skycasters,CO,081170004023046,60,1,2,1.3,1
1224,1224,"Napa Internet Services, Inc.",Napanet Internet Services,CA,060552007042029,70,1,25,15,0
1225,1225,GCI Communication Corp.,GCI Communication Corp.,IL,170619738002074,60,0,0,0,1
1226,1226,"BellSouth Telecommunications, Inc.",AT&T Louisiana,LA,221119604002009,10,1,6,0.512,0
1227,1227,Verizon New Jersey Inc.,Verizon New Jersey Inc.,NJ,340110104011088,10,1,3,0.768,1
1228,1228,"HNS License Sub, LLC",HughesNet,ND,380939672001136,60,1,25,3,1
1229,1229,Frontier Communications Corporation,Frontier Communications Corporation,OR,410670333022103,10,1,6,1,1
1230,1230,"VSAT Systems, LLC",Skycasters,TX,484999505002006,60,1,2,1.3,1
1231,1231,Rural Texas Broadband,Rural Texas Broadband,TX,481639503001201,70,1,25,2,1
1232,1232,"Horry Telephone Cooperative, Inc",Horry Telephone Cooperative Inc.,SC,450510702002006,42,1,300,20,1
1233,1233,"VSAT Systems, LLC",Skycasters,NE,311379672004219,60,1,2,1.3,1
1234,1234,"ViaSat, Inc.",Viasat Inc,WV,540330303002019,60,1,35,3,1
1235,1235,"Google Fiber North Carolina, LLC","Google Fiber North Carolina, LLC",NC,371190055171005,50,1,1000,1000,1
1236,1236,GCI Communication Corp.,GCI Communication Corp.,CA,060990008053000,60,0,0,0,1
1237,1237,"VSAT Systems, LLC",Skycasters,MS,280590411002002,60,1,2,1.3,1
1238,1238,"VSAT Systems, LLC",Skycasters,WI,550759609001055,60,1,2,1.3,1
1239,1239,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,CO,080050049522009,43,0,0,0,1
1240,1240,"HNS License Sub, LLC",HughesNet,KS,200739656003140,60,1,25,3,1
1241,1241,Verizon New York Inc.,Verizon New York Inc.,NY,360595214001007,50,1,940,880,1
1242,1242,"ViaSat, Inc.",Viasat Inc,IL,171130051022098,60,1,35,3,1
1243,1243,GCI Communication Corp.,GCI Communication Corp.,SD,460119588031067,60,0,0,0,1
1244,1244,"VSAT Systems, LLC",Skycasters,MO,295101163012005,60,1,2,1.3,1
1245,1245,Frontier Communications Corporation,Frontier Communications Corporation,OR,410099711002148,10,1,6,1,1
1246,1246,"ViaSat, Inc.",Viasat Inc,ME,230239702001010,60,1,35,3,1
1247,1247,"HNS License Sub, LLC",HughesNet,MD,240419609001019,60,1,25,3,1
1248,1248,"Charter Communications, Inc.",Charter Communications Inc,MO,291650307001010,43,1,940,35,1
1249,1249,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,OK,400819612002175,70,1,2,2,0
1250,1250,AT&T California,AT&T California,CA,060710070002023,11,1,18,0.768,0
1251,1251,GCI Communication Corp.,GCI Communication Corp.,KS,201154896002046,60,0,0,0,1
1252,1252,"ViaSat, Inc.",Viasat Inc,NJ,340119900000065,60,1,100,3,1
1253,1253,"Charter Communications, Inc.",Charter Communications Inc,ME,230190007001011,43,1,940,35,1
1254,1254,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,FL,120210109041000,43,1,987,35,1
1255,1255,Pixius Communications,Pixius Communications,KS,201211002002059,70,1,20,5,1
1256,1256,"VSAT Systems, LLC",Skycasters,LA,220119603004013,60,1,2,1.3,1
1257,1257,GCI Communication Corp.,GCI Communication Corp.,IL,170318309001011,60,0,0,0,1
1258,1258,Verizon New Jersey Inc.,Verizon New Jersey Inc.,NJ,340230077022011,10,1,5,0.768,1
1259,1259,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,KS,200499651005132,70,1,2,2,0
1260,1260,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,KS,201919621005022,70,1,10,1,0
1261,1261,"HNS License Sub, LLC",HughesNet,GA,130159602005000,60,1,25,3,1
1262,1262,"VSAT Systems, LLC",Skycasters,NM,350250011005667,60,1,2,1.3,1
1263,1263,"VSAT Systems, LLC",Skycasters,IA,190570005002025,60,1,2,1.3,1
1264,1264,"MetaLINK Technologies, Inc.",MetaLINK Technologies Inc.,OH,391730212002051,70,1,15,1,1
1265,1265,"VSAT Systems, LLC",Skycasters,FL,121199115002088,60,1,2,1.3,1
1266,1266,BEK Communications Cooperative,BEK Communications Cooperative,ND,380150114001093,50,1,1000,500,1
1267,1267,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,MO,290239506001047,11,1,3,0.384,0
1268,1268,"CenturyLink, Inc.",CenturyLink,NE,311119603001021,11,1,10,1,1
1269,1269,Frontier Communications Corporation,Frontier Communications Corporation,IL,171499526005048,10,1,6,1,1
1270,1270,"HNS License Sub, LLC",HughesNet,NC,371790210052020,60,1,25,3,1
1271,1271,Atlas Broadband,Atlas Broadband,OK,401450304021004,70,1,50,15,1
1272,1272,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,OK,400119588002324,70,1,2,2,0
1273,1273,"HNS License Sub, LLC",HughesNet,WA,530330032005004,60,1,25,3,1
1274,1274,"VSAT Systems, LLC",Skycasters,AL,010730040005007,60,1,2,1.3,1
1275,1275,"HNS License Sub, LLC",HughesNet,NE,311819651002093,60,1,25,3,1
1276,1276,"Pend Oreille Valley Networks, Inc.",POVN,ID,160179507001054,70,1,30,10,1
1277,1277,GCI Communication Corp.,GCI Communication Corp.,ID,160199715001127,60,0,0,0,1
1278,1278,"VSAT Systems, LLC",Skycasters,GA,131210116162015,60,1,2,1.3,1
1279,1279,"VSAT Systems, LLC",Skycasters,CA,060855050014040,60,1,2,1.3,1
1280,1280,"VSAT Systems, LLC",Skycasters,CT,090010614001020,60,1,2,1.3,1
1281,1281,RCN Telecom Services (Lehigh) LLC,RCN,PA,420770006002011,42,1,500,20,1
1282,1282,"ViaSat, Inc.",Viasat Inc,NV,320279601001741,60,1,35,3,1
1283,1283,GCI Communication Corp.,GCI Communication Corp.,NC,370670010001001,60,0,0,0,1
1284,1284,Radio Link Internet,Radio Link Internet,MN,271479606001019,50,1,1000,1000,1
1285,1285,"ViaSat, Inc.",Viasat Inc,MI,261030006003004,60,1,35,3,1
1286,1286,"Brown County CLEC, LLC",Cellcom,WI,551199601001103,70,1,0.7,0.4,1
1287,1287,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,TX,480291810031009,10,1,6,0.512,0
1288,1288,"ViaSat, Inc.",Viasat Inc,PA,420293044042000,60,1,35,3,1
1289,1289,"Hawaiian Telcom, Inc.",Hawaiian Telcom Inc,HI,150090303011060,12,1,7,1,1
1290,1290,"ViaSat, Inc.",Viasat Inc,IN,180179509002015,60,1,35,3,1
1291,1291,Arvig Enterprises,TEKSTAR,MN,271410315002005,70,1,5,1,1
1292,1292,"ViaSat, Inc.",Viasat Inc,MT,300210001002194,60,1,35,3,1
1293,1293,"VSAT Systems, LLC",Skycasters,CA,060855123111060,60,1,2,1.3,1
1294,1294,"VSAT Systems, LLC",Skycasters,ID,160139601004068,60,1,2,1.3,1
1295,1295,"VSAT Systems, LLC",Skycasters,ME,230050170012037,60,1,2,1.3,1
